filename,comment_amount,code_amount,ratio,classComment,methodComment,methodBody,constructorComment,constructorBody,fieldComment,fieldBody,classCommentLineLength,classCommentSymbolLength
ServletScopes.java,160,234,0.6837606837606838,"
 * Servlet scopes.
 *
 * @author crazybob@google.com (Bob Lee)
 | A sentinel attribute value representing null. ","/**
 * Wraps the given callable in a contextual callable that ""continues"" the HTTP request in another
 * thread. This acts as a way of transporting request context data from the request processing
 * thread to to worker threads.
 *
 * <p>There are some limitations:
 *
 * <ul>
 * <li>Derived objects (i.e. anything marked @RequestScoped will not be transported.
 * <li>State changes to the HttpServletRequest after this method is called will not be seen in the
 *     continued thread.
 * <li>Only the HttpServletRequest, ServletContext and request parameter map are available in the
 *     continued thread. The response and session are not available.
 * </ul>
 *
 * <p>The returned callable will throw a {@link ScopingException} when called if the HTTP request
 * scope is still active on the current thread.
 *
 * @param callable code to be executed in another thread, which depends on the request scope.
 * @param seedMap the initial set of scoped instances for Guice to seed the request scope with. To
 *     seed a key with null, use {@code null} as the value.
 * @return a callable that will invoke the given callable, making the request context available to
 *     it.
 * @throws OutOfScopeException if this method is called from a non-request thread, or if the
 *     request has completed.
 * @since 3.0
 * @deprecated You probably want to use {@code transferRequest} instead
 */
 
/**
 * Wraps the given callable in a contextual callable that ""transfers"" the request to another
 * thread. This acts as a way of transporting request context data from the current thread to a
 * future thread.
 *
 * <p>As opposed to {@link #continueRequest}, this method propagates all existing scoped objects.
 * The primary use case is in server implementations where you can detach the request processing
 * thread while waiting for data, and reattach to a different thread to finish processing at a
 * later time.
 *
 * <p>Because request-scoped objects are not typically thread-safe, the callable returned by this
 * method must not be run on a different thread until the current request scope has terminated.
 * The returned callable will block until the current thread has released the request scope.
 *
 * @param callable code to be executed in another thread, which depends on the request scope.
 * @return a callable that will invoke the given callable, making the request context available to
 *     it.
 * @throws OutOfScopeException if this method is called from a non-request thread, or if the
 *     request has completed.
 * @since 4.0
 */
 
/**
 * Returns an object that ""transfers"" the request to another thread. This acts as a way of
 * transporting request context data from the current thread to a future thread. The transferred
 * scope is the one active for the thread that calls this method. A later call to {@code open()}
 * activates the transferred the scope, including propagating any objects scoped at that time.
 *
 * <p>As opposed to {@link #continueRequest}, this method propagates all existing scoped objects.
 * The primary use case is in server implementations where you can detach the request processing
 * thread while waiting for data, and reattach to a different thread to finish processing at a
 * later time.
 *
 * <p>Because request-scoped objects are not typically thread-safe, it is important to avoid
 * applying the same request scope concurrently. The returned Scoper will block on open until the
 * current thread has released the request scope.
 *
 * @return an object that when opened will initiate the request scope
 * @throws OutOfScopeException if this method is called from a non-request thread, or if the
 *     request has completed.
 * @since 4.1
 */
 
/**
 * Returns true if {@code binding} is request-scoped. If the binding is a {@link
 * com.google.inject.spi.LinkedKeyBinding linked key binding} and belongs to an injector (i. e. it
 * was retrieved via {@link Injector#getBinding Injector.getBinding()}), then this method will
 * also return true if the target binding is request-scoped.
 *
 * @since 4.0
 */
 
/**
 * Scopes the given callable inside a request scope. This is not the same as the HTTP request
 * scope, but is used if no HTTP request scope is in progress. In this way, keys can be scoped
 * as @RequestScoped and exist in non-HTTP requests (for example: RPC requests) as well as in HTTP
 * request threads.
 *
 * <p>The returned callable will throw a {@link ScopingException} when called if there is a
 * request scope already active on the current thread.
 *
 * @param callable code to be executed which depends on the request scope. Typically in another
 *     thread, but not necessarily so.
 * @param seedMap the initial set of scoped instances for Guice to seed the request scope with. To
 *     seed a key with null, use {@code null} as the value.
 * @return a callable that when called will run inside the a request scope that exposes the
 *     instances in the {@code seedMap} as scoped keys.
 * @since 3.0
 */
 
/**
 * Returns an object that will apply request scope to a block of code. This is not the same as the
 * HTTP request scope, but is used if no HTTP request scope is in progress. In this way, keys can
 * be scoped as @RequestScoped and exist in non-HTTP requests (for example: RPC requests) as well
 * as in HTTP request threads.
 *
 * <p>The returned object will throw a {@link ScopingException} when opened if there is a request
 * scope already active on the current thread.
 *
 * @param seedMap the initial set of scoped instances for Guice to seed the request scope with. To
 *     seed a key with null, use {@code null} as the value.
 * @return an object that when opened will initiate the request scope
 * @since 4.1
 */
 
/**
 * Validates the key and object, ensuring the value matches the key type, and canonicalizing null
 * objects to the null sentinel.
 */
 
","{
    return wrap(callable, continueRequest(seedMap));
} 
{
    return wrap(callable, transferRequest());
} 
{
    return (GuiceFilter.localContext.get() != null) ? transferHttpRequest() : transferNonHttpRequest();
} 
{
    return Scopes.isScoped(binding, ServletScopes.REQUEST, RequestScoped.class);
} 
{
    return wrap(callable, scopeRequest(seedMap));
} 
{
    Preconditions.checkArgument(null != seedMap, ""Seed map cannot be null, try passing in Collections.emptyMap() instead."");
    // Copy the seed values into our local scope map.
    final Context context = new Context();
    Map<Key<?>, Object> validatedAndCanonicalizedMap = Maps.transformEntries(seedMap, ServletScopes::validateAndCanonicalizeValue);
    context.map.putAll(validatedAndCanonicalizedMap);
    return new RequestScoper() {

        @Override
        public CloseableScope open() {
            checkScopingState(null == GuiceFilter.localContext.get(), ""An HTTP request is already in progress, cannot scope a new request in this thread."");
            checkScopingState(null == requestScopeContext.get(), ""A request scope is already in progress, cannot scope a new request in this thread."");
            return context.open();
        }
    };
} 
{
    if (object == null || object == NullObject.INSTANCE) {
        return NullObject.INSTANCE;
    }
    Preconditions.checkArgument(key.getTypeLiteral().getRawType().isInstance(object), ""Value[%s] of type[%s] is not compatible with key[%s]"", object, object.getClass().getName(), key);
    return object;
} 
",,,"/**
 * A threadlocal scope map for non-http request scopes. The {@link #REQUEST} scope falls back to
 * this scope map if no http request is available, and requires {@link #scopeRequest} to be called
 * as an alternative.
 */
 
/**
 * HTTP servlet request scope.
 */
 
/**
 * Keys bound in request-scope which are handled directly by GuiceFilter.
 */
 
/**
 * HTTP session scope.
 */
 
","Field requestScopeContext
Field REQUEST
Field REQUEST_CONTEXT_KEYS
Field SESSION
",4,106
DefaultFilterPipeline.java,21,22,0.9545454545454546,"
 * This default pipeline simply dispatches to web.xml's servlet pipeline.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 * @see com.google.inject.servlet.ManagedFilterPipeline See Also ManagedFilterPipeline.
 ",,,,,,,4,207
ManagedFilterPipeline.java,55,91,0.6043956043956044,"
 * Central routing/dispatch class handles lifecycle of managed filters, and delegates to the servlet
 * pipeline.
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ","/**
 * Introspects the injector and collects all instances of bound {@code List<FilterDefinition>}
 * into a master list.
 *
 * <p>We have a guarantee that {@link com.google.inject.Injector#getBindings()} returns a map that
 * preserves insertion order in entry-set iterators.
 */
 
/**
 * Used to create an proxy that dispatches either to the guice-servlet pipeline or the regular
 * pipeline based on uri-path match. This proxy also provides minimal forwarding support.
 *
 * <p>We cannot forward from a web.xml Servlet/JSP to a guice-servlet (because the filter pipeline
 * is not called again). However, we can wrap requests with our own dispatcher to forward the
 * *other* way. web.xml Servlets/JSPs can forward to themselves as per normal.
 *
 * <p>This is not a problem cuz we intend for people to migrate from web.xml to guice-servlet,
 * incrementally, but not the other way around (which, we should actively discourage).
 */
 
","{
    List<FilterDefinition> filterDefinitions = Lists.newArrayList();
    for (Binding<FilterDefinition> entry : injector.findBindingsByType(FILTER_DEFS)) {
        filterDefinitions.add(entry.getProvider().get());
    }
    // Copy to a fixed-size array for speed of iteration.
    return filterDefinitions.toArray(new FilterDefinition[filterDefinitions.size()]);
} 
{
    // don't wrap the request if there are no servlets mapped. This prevents us from inserting our
    // wrapper unless it's actually going to be used. This is necessary for compatibility for apps
    // that downcast their HttpServletRequests to a concrete implementation.
    if (!servletPipeline.hasServletsMapped()) {
        return servletRequest;
    }
    HttpServletRequest request = (HttpServletRequest) servletRequest;
    // noinspection OverlyComplexAnonymousInnerClass
    return new HttpServletRequestWrapper(request) {

        @Override
        public RequestDispatcher getRequestDispatcher(String path) {
            final RequestDispatcher dispatcher = servletPipeline.getRequestDispatcher(path);
            return (null != dispatcher) ? dispatcher : super.getRequestDispatcher(path);
        }
    };
} 
",,,,,4,159
ServletDefinition.java,59,199,0.2964824120603015,"
 * An internal representation of a servlet definition mapped to a particular URI pattern. Also
 * performs the request dispatch to that servlet. How nice and OO =)
 *
 * @author dhanji@gmail.com (Dhanji R. Prasanna)
 ","/**
 * Wrapper around the service chain to ensure a servlet is servicing what it must and provides it
 * with a wrapped request.
 *
 * @return Returns true if this servlet triggered for the given request. Or false if guice-servlet
 *     should continue dispatching down the servlet pipeline.
 * @throws IOException If thrown by underlying servlet
 * @throws ServletException If thrown by underlying servlet
 */
 
/**
 * Utility that delegates to the actual service method of the servlet wrapped with a contextual
 * request (i.e. with correctly computed path info).
 *
 * <p>We need to suppress deprecation coz we use HttpServletRequestWrapper, which implements
 * deprecated API for backwards compatibility.
 */
 
","{
    final HttpServletRequest request = (HttpServletRequest) servletRequest;
    final String path = ServletUtils.getContextRelativePath(request);
    final boolean serve = shouldServe(path);
    // invocations of the chain end at the first matched servlet
    if (serve) {
        doService(servletRequest, servletResponse);
    }
    // return false if no servlet matched (so we can proceed down to the web.xml servlets)
    return serve;
} 
{
    HttpServletRequest request = new HttpServletRequestWrapper((HttpServletRequest) servletRequest) {

        private boolean pathComputed;

        private String path;

        private boolean pathInfoComputed;

        private String pathInfo;

        @Override
        public String getPathInfo() {
            if (!isPathInfoComputed()) {
                String servletPath = getServletPath();
                int servletPathLength = servletPath.length();
                String requestUri = getRequestURI();
                pathInfo = requestUri.substring(getContextPath().length()).replaceAll(""[/]{2,}"", ""/"");
                // See: https://github.com/google/guice/issues/372
                if (pathInfo.startsWith(servletPath)) {
                    pathInfo = pathInfo.substring(servletPathLength);
                    // Corner case: when servlet path & request path match exactly (without trailing '/'),
                    // then pathinfo is null.
                    if (pathInfo.isEmpty() && servletPathLength > 0) {
                        pathInfo = null;
                    } else {
                        try {
                            pathInfo = new URI(pathInfo).getPath();
                        } catch (URISyntaxException e) {
                        // ugh, just leave it alone then
                        }
                    }
                } else {
                    // we know nothing additional about the URI.
                    pathInfo = null;
                }
                pathInfoComputed = true;
            }
            return pathInfo;
        }

        // NOTE(dhanji): These two are a bit of a hack to help ensure that request dispatcher-sent
        // requests don't use the same path info that was memoized for the original request.
        // NOTE(iqshum): I don't think this is possible, since the dispatcher-sent request would
        // perform its own wrapping.
        private boolean isPathInfoComputed() {
            return pathInfoComputed && servletRequest.getAttribute(REQUEST_DISPATCHER_REQUEST) == null;
        }

        private boolean isPathComputed() {
            return pathComputed && servletRequest.getAttribute(REQUEST_DISPATCHER_REQUEST) == null;
        }

        @Override
        public String getServletPath() {
            return computePath();
        }

        @Override
        public String getPathTranslated() {
            final String info = getPathInfo();
            return (null == info) ? null : getRealPath(info);
        }

        // Memoizer pattern.
        private String computePath() {
            if (!isPathComputed()) {
                String servletPath = super.getServletPath();
                path = patternMatcher.extractPath(servletPath);
                pathComputed = true;
                if (null == path) {
                    path = servletPath;
                }
            }
            return path;
        }
    };
    doServiceImpl(request, (HttpServletResponse) servletResponse);
} 
",,,,,4,209
RequestScoped.java,20,10,2.0,"
 * Apply this to implementation classes when you want one instance per request.
 *
 * @author crazybob@google.com (Bob Lee)
 ",,,,,,,3,119
ScopingOnly.java,22,10,2.2,"
 * Annotates a {@link GuiceFilter} that provides scope functionality, but doesn't dispatch to {@link
 * ServletModule} bound servlets or filters.
 *
 * @author iqshum@google.com (Isaac Shum)
 * @since 4.0
 ",,,,,,,5,196
GuiceServletContextListener.java,26,25,1.04,"
 * As of Guice 2.0 you can still use (your subclasses of) {@code GuiceServletContextListener} class
 * as a logical place to create and configure your injector. This will ensure the injector is
 * created when the web application is deployed.
 *
 * @author Kevin Bourrillion (kevinb@google.com)
 * @since 2.0
 ","/**
 * Override this method to create (or otherwise obtain a reference to) your injector.
 */
 
","getInjector 
",,,,,6,298
ServletsModuleBuilder.java,23,89,0.25842696629213485,"
 * Builds the guice module that binds configured servlets, with their wrapper ServletDefinitions. Is
 * part of the binding EDSL. Very similar to {@link com.google.inject.servlet.FiltersModuleBuilder}.
 *
 * @author Dhanji R. Prasanna (dhanji@gmail.com)
 |non-static inner class so it can access state of enclosing module class",,,,,,,5,319
ServletModuleBinding.java,20,32,0.625,"
 * A binding created by {@link ServletModule}.
 *
 * @author sameb@google.com (Sam Berlin)
 * @since 3.0
 ","/**
 * Returns the pattern type that this binding was created with.
 */
 
/**
 * Returns the pattern used to match against the binding.
 */
 
/**
 * Returns any context params supplied when creating the binding.
 */
 
/**
 * Returns true if the given URI will match this binding.
 */
 
","getUriPatternType 
getPattern 
getInitParams 
matchesUri 
",,,,,4,98
MiniGuiceTest.java,15,255,0.058823529411764705,,,,,,,,1,0
MiniGuice.java,55,319,0.1724137931034483,"
 * Proof of concept. A tiny injector suitable for tiny applications.
 *
 * @author jessewilson@google.com (Jesse Wilson)
 * @since 3.0
 ","/**
 * Creates an injector defined by {@code modules} and immediately uses it to create an instance of
 * {@code type}. The modules can be of any type, and must contain {@code @Provides} methods.
 *
 * <p>The following injection features are supported:
 *
 * <ul>
 * <li>Field injection. A class may have any number of field injections, and fields may be of any
 *     visibility. Static fields will be injected each time an instance is injected.
 * <li>Constructor injection. A class may have a single {@code @Inject}-annotated constructor.
 *     Classes that have fields injected may omit the {@link @Inject} annotation if they have a
 *     public no-arguments constructor.
 * <li>Injection of {@code @Provides} method parameters.
 * <li>{@code @Provides} methods annotated {@code @Singleton}.
 * <li>Constructor-injected classes annotated {@code @Singleton}.
 * <li>Injection of {@link Provider}s.
 * <li>Binding annotations on injected parameters and fields.
 * <li>Guice annotations.
 * <li>JSR 330 annotations.
 * <li>Eager loading of singletons.
 * </ul>
 *
 * <p><strong>Note that method injection is not supported.</strong>
 */
 
","{
    Key key = new Key(type, null);
    MiniGuice miniGuice = new MiniGuice();
    for (Object module : modules) {
        miniGuice.install(module);
    }
    miniGuice.requireKey(key, ""root injection"");
    miniGuice.addJitBindings();
    miniGuice.addProviderBindings();
    miniGuice.eagerlyLoadSingletons();
    Provider<?> provider = miniGuice.bindings.get(key);
    return type.cast(provider.get());
} 
",,,,,4,128
